benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
gpqa-diamond,gpqa-diamond/43,43,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375000625,0.9375000625,0.1301039948625083
gpqa-diamond,gpqa-diamond/172,172,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
seal0,seal0/107,107,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
replicationbench,replicationbench/bayes_cal__evidence,bayes_cal__evidence,0.9999999999999999,1.1102230246251565e-16,16,hard,0.0625,0.0625,0.1755448265005978
gpqa-diamond,gpqa-diamond/181,181,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
mmmlu,mmmlu/mmmlu-de-de-00026,mmmlu-de-de-00026,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
gpqa-diamond,gpqa-diamond/66,66,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
mmmlu,mmmlu/mmmlu-de-de-00024,mmmlu-de-de-00024,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
gpqa-diamond,gpqa-diamond/2,2,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gpqa-diamond,gpqa-diamond/26,26,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
mmmlu,mmmlu/mmmlu-de-de-00023,mmmlu-de-de-00023,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
mmmlu,mmmlu/mmmlu-en-us-00035,mmmlu-en-us-00035,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
mmmlu,mmmlu/mmmlu-ar-xy-00009,mmmlu-ar-xy-00009,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
gpqa-diamond,gpqa-diamond/4,4,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-logic-syllogism-hard0292e21f-seed45-0,reasoning-gym-logic-syllogism-hard0292e21f-seed45-0,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gpqa-diamond,gpqa-diamond/41,41,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
mmmlu,mmmlu/mmmlu-de-de-00029,mmmlu-de-de-00029,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
mmmlu,mmmlu/mmmlu-ar-xy-00002,mmmlu-ar-xy-00002,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
kumo,kumo/audiodialectenv-t4-a6-v1-s1,audiodialectenv-t4-a6-v1-s1,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gpqa-diamond,gpqa-diamond/70,70,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__6739674739118cf30f5f1075,hle/hle__6739674739118cf30f5f1075,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.041666625,0.041666625,0.1102395277213866
reasoning-gym,reasoning-gym/reasoning-gym-algebra-intermediate-integration-easy00cea0a5-seed45-2,reasoning-gym-algebra-intermediate-integration-easy00cea0a5-seed45-2,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-algebra-intermediate-integration-hard0292e21f-seed45-1,reasoning-gym-algebra-intermediate-integration-hard0292e21f-seed45-1,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3199,3199,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3195,3195,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3193,3193,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3034,3034,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/2955,2955,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-algebra-polynomial-multiplication-easy00cea0a5-seed45-1,reasoning-gym-algebra-polynomial-multiplication-easy00cea0a5-seed45-1,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375,0.9375,0.1755448265005978
humanevalfix,humanevalfix/python-101,python-101,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
usaco,usaco/342,342,0.9999999999999999,1.1102230246251565e-16,16,easy,0.7708333125,0.7708333125,0.4034357878223495
humanevalfix,humanevalfix/python-102,python-102,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-base-conversion-easy00cea0a5-seed45-1,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375,0.9375,0.1755448265005978
reasoning-gym,reasoning-gym/reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-0,reasoning-gym-graphs-quantum-lock-hard0292e21f-seed45-0,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375,0.9375,0.1755448265005978
humanevalfix,humanevalfix/python-109,python-109,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-count-primes-easy00cea0a5-seed45-0,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
humanevalfix,humanevalfix/python-110,python-110,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
humanevalfix,humanevalfix/python-112,python-112,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
usaco,usaco/431,431,0.9999999999999999,1.1102230246251565e-16,16,easy,0.7708333125,0.7708333125,0.4034357878223495
labbench,labbench/figqa-0055,figqa-0055,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
humanevalfix,humanevalfix/python-117,python-117,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
labbench,labbench/figqa-0050,figqa-0050,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
skillsbench,skillsbench/jpg-ocr-stat,jpg-ocr-stat,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0416666875,0.0416666875,0.1613743867791287
humanevalfix,humanevalfix/python-12,python-12,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3450,3450,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3468,3468,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
arc-agi-2,arc-agi-2/446ef5d2_0,446ef5d2_0,0.9999999999999999,1.1102230246251565e-16,16,hard,0.0625,0.0625,0.2420614591379635
hle,hle/hle/hle__673216bc3125f3eae4e7a0bd,hle/hle__673216bc3125f3eae4e7a0bd,0.9999999999999999,1.1102230246251565e-16,16,hard,0.0625,0.0625,0.2420614591379635
gpqa-diamond,gpqa-diamond/9,9,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375000625,0.9375000625,0.1301039948625083
gpqa-diamond,gpqa-diamond/96,96,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gso,gso/gso-huggingface--transformers-d51b589,gso-huggingface--transformers-d51b589,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
seal0,seal0/55,55,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
gso,gso/gso-pandas-dev--pandas-bfaf917,gso-pandas-dev--pandas-bfaf917,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0416666875,0.0416666875,0.1613743867791287
hle,hle/hle/hle__66ee158c5db68805b7d3d27b,hle/hle__66ee158c5db68805b7d3d27b,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.041666625,0.041666625,0.1102395277213866
livecodebench,livecodebench/abc395_a,abc395_a,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__66f57e187a2ac7b4fffe174e,hle/hle__66f57e187a2ac7b4fffe174e,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
livecodebench,livecodebench/abc384_b,abc384_b,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__67047b0e4580e464f8bff2aa,hle/hle__67047b0e4580e464f8bff2aa,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
hle,hle/hle/hle__6705610417b54abf9a949f33,hle/hle__6705610417b54abf9a949f33,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-1,reasoning-gym-logic-knights-knaves-hard0292e21f-seed45-1,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375,0.9375,0.1755448265005978
livecodebench,livecodebench/abc333_a,abc333_a,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__671dacdd355c956ce7de5aa5,hle/hle__671dacdd355c956ce7de5aa5,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-algebra-complex-arithmetic-easy00cea0a5-seed45-1,reasoning-gym-algebra-complex-arithmetic-easy00cea0a5-seed45-1,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/abc307_a,abc307_a,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3676,3676,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__6722c3ce8e469fbdb3ba6a6e,hle/hle__6722c3ce8e469fbdb3ba6a6e,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
livecodebench,livecodebench/3553,3553,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__672481e607ba5eb2c1c53534,hle/hle__672481e607ba5eb2c1c53534,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0416666875,0.0416666875,0.1613743867791287
hle,hle/hle/hle__67249d57d91756473725533a,hle/hle__67249d57d91756473725533a,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
livecodebench,livecodebench/3535,3535,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__672bf0d1e9ebfc8b093c1309,hle/hle__672bf0d1e9ebfc8b093c1309,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
swebenchpro,swebenchpro/instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
gpqa-diamond,gpqa-diamond/122,122,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gpqa-diamond,gpqa-diamond/154,154,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/llm-sci-use_mixture_log_likelihood_calculation,llm-sci-use_mixture_log_likelihood_calculation,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
omnimath,omnimath/omnimath_1913,omnimath_1913,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
omnimath,omnimath/omnimath_3406,omnimath_3406,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/len_jacobian_computation,len_jacobian_computation,0.9999999999999999,1.1102230246251565e-16,16,medium,0.458333375,0.458333375,0.4695595047193
dacode,dacode/dacode-dm-csv-029,dacode-dm-csv-029,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
bigcodebench,bigcodebench/bigcodebench_424,bigcodebench_424,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
omnimath,omnimath/omnimath_3477,omnimath_3477,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
bfcl,bfcl/bfcl-simple-python-332,bfcl-simple-python-332,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
omnimath,omnimath/omnimath_3491,omnimath_3491,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__ce2ryqth,oauthlib__oauthlib.1fd52536.combine_file__ce2ryqth,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.041666625,0.041666625,0.1102395277213866
omnimath,omnimath/omnimath_3664,omnimath_3664,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375000625,0.9375000625,0.1301039948625083
bfcl,bfcl/bfcl-simple-python-149,bfcl-simple-python-149,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/llm-sci-use_loading_token_probabilities,llm-sci-use_loading_token_probabilities,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
bfcl,bfcl/bfcl-simple-python-12,bfcl-simple-python-12,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/optimalsteps_teacher_trajectory_computation_for_each_timestep,optimalsteps_teacher_trajectory_computation_for_each_timestep,0.9999999999999999,1.1102230246251565e-16,16,medium,0.458333375,0.458333375,0.4695595047193
omnimath,omnimath/omnimath_4411,omnimath_4411,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375,0.9375,0.1755448265005978
omnimath,omnimath/omnimath_4412,omnimath_4412,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/minp_apply_filter_to_scores,minp_apply_filter_to_scores,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
bfcl,bfcl/bfcl-parallel-7,bfcl-parallel-7,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
omnimath,omnimath/omnimath_476,omnimath_476,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
omnimath,omnimath/omnimath_728,omnimath_728,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
bfcl,bfcl/bfcl-parallel-19,bfcl-parallel-19,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
replicationbench,replicationbench/ls_cal__antenna_temp,ls_cal__antenna_temp,0.9999999999999999,1.1102230246251565e-16,16,hard,0.0625,0.0625,0.1755448265005978
bfcl,bfcl/bfcl-multiple-150,bfcl-multiple-150,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/optimalsteps_dynamic_programming_1,optimalsteps_dynamic_programming_1,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
research-code-bench,research-code-bench/optimalsteps_dynamic_programming_4,optimalsteps_dynamic_programming_4,0.9999999999999999,1.1102230246251565e-16,16,hard,0.083333375,0.083333375,0.2204793861616871
omnimath,omnimath/omnimath_1802,omnimath_1802,0.9999999999999999,1.1102230246251565e-16,16,easy,0.9375,0.9375,0.1755448265005978
research-code-bench,research-code-bench/hyla_mlp_relu,hyla_mlp_relu,0.9999999999999999,1.1102230246251565e-16,16,medium,0.458333375,0.458333375,0.4695595047193
bigcodebench,bigcodebench/bigcodebench_952,bigcodebench_952,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
research-code-bench,research-code-bench/grid-cell-conformal-isometry_transformation_loss,grid-cell-conformal-isometry_transformation_loss,0.9999999999999999,1.1102230246251565e-16,16,hard,0.125,0.125,0.3307189138830738
research-code-bench,research-code-bench/diff-transformer_multihead_differential_attention,diff-transformer_multihead_differential_attention,0.9999999999999999,1.1102230246251565e-16,16,hard,0.125,0.125,0.3307189138830738
omnimath,omnimath/omnimath_2716,omnimath_2716,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/eomt_generate_class_logits,eomt_generate_class_logits,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
omnimath,omnimath/omnimath_2888,omnimath_2888,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
crustbench,crustbench/crustbench-libtinyfseq,crustbench-libtinyfseq,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
omnimath,omnimath/omnimath_3019,omnimath_3019,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
omnimath,omnimath/omnimath_2464,omnimath_2464,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
omnimath,omnimath/omnimath_2428,omnimath_2428,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
research-code-bench,research-code-bench/dyt_tanh,dyt_tanh,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
research-code-bench,research-code-bench/eomt_project_attention_output,eomt_project_attention_output,0.9999999999999999,1.1102230246251565e-16,16,medium,0.458333375,0.458333375,0.4695595047193
omnimath,omnimath/omnimath_2355,omnimath_2355,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
research-code-bench,research-code-bench/dyt_init,dyt_init,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
research-code-bench,research-code-bench/dyt_channels_last,dyt_channels_last,0.9999999999999999,1.1102230246251565e-16,16,medium,0.4791666875,0.4791666875,0.4854658496185286
crustbench,crustbench/crustbench-carrays,crustbench-carrays,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
